run,n,block,side,neuron,energy,alpha,family,coset_side
aff11_wu100k_m128_seed1,11,11,y,101,167.48938442173696,0.9999948387592159,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,102,181.79776876180605,0.9999974041762537,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,103,210.84082218917337,0.9999969886555226,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,104,187.56561182256857,0.9999966709738474,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,106,157.77344441351747,0.9999964188681997,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,107,196.77942292901338,0.9999957713627411,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,108,155.1323379387321,0.999990451458469,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,109,131.2440314309875,0.9999955927997601,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,110,228.94907318411762,0.9999954012261962,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,112,228.82637816541705,0.9999968421916413,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,113,233.7945318369606,0.9999964430813882,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,114,239.85607149759338,0.9999974673236142,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,115,186.46986405096808,0.9999947731737255,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,116,241.7928002201004,0.9999976756978921,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,117,215.04794562676375,0.999997539488372,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,118,199.92748632637114,0.9999958953851619,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,119,177.8420718693374,0.9999947459727986,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,120,169.6910297351648,0.9999960604981791,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,121,120.54990912274228,0.9999956659007937,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,122,212.30913836005973,0.9999970165521884,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,123,172.22042153725133,0.9999973897321972,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,124,225.74404146284473,0.9999946902106475,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,125,151.5469478274209,0.9999946171785762,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,126,168.44021733683047,0.9999962574679269,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed1,11,11,y,127,236.2033422712388,0.9999981672591489,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,x,0,186.73596461329578,0.9999955501685028,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,1,194.34766393397126,0.9999952489695559,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,2,199.38545428327888,0.9999935921287096,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,3,155.61576045899778,0.9999954538745056,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,4,171.66311425244288,0.9999951225324063,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,5,188.42878976967305,0.999997223017315,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,6,165.3867836430675,0.9999899679256836,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,7,241.70740700015617,0.9999939055382302,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,8,245.8442451315602,0.9999960286894158,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,10,166.80774574844247,0.9999888624595676,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,11,159.68500117728104,0.9999946288565114,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,12,156.09580425359786,0.9999952562834605,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,13,144.522423732414,0.9999950237160786,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,14,172.7880628947481,0.9999962796570454,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,15,155.68233890038275,0.9999947903460428,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,16,172.49458446185298,0.9999947251938046,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,17,158.8571457293917,0.9999925352505284,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,18,194.2512906810864,0.9999965048321956,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,19,191.6899539063523,0.9999937946437618,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,20,255.85568603307684,0.999995380676276,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,21,179.64929661969344,0.9999948022908938,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,22,203.1554218988906,0.9999944476530357,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,23,185.05339902672466,0.9999944154601939,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,24,190.72620481581473,0.9999972278340039,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,26,207.66993814804204,0.999996162098282,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,27,236.8512446821657,0.9999904750496137,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,28,262.1248256065995,0.9999958388335438,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,29,231.816230774318,0.9999943948094963,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,30,163.93171290507925,0.9999950594157251,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,31,199.16771731997403,0.9999926231799339,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,32,181.27571489091937,0.9999939489879159,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,33,190.32886776908185,0.9999958577447631,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,34,170.61776505488706,0.9999962080426104,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,35,196.07771076956934,0.9999935946548216,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,36,169.5988077569916,0.9999895898809208,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,37,189.1718875714767,0.9999965566974925,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,38,163.3382849802224,0.9999936155978684,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,39,168.57514611821512,0.9999965027168325,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,40,191.26198829637502,0.9999962093876597,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,41,180.16861615615997,0.9999949559880934,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,42,198.49805136628208,0.9999932833145584,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,43,156.1651256125385,0.9999897763505878,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,44,196.91585501739752,0.999996344057288,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,45,210.95259468659043,0.9999942912445517,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,46,170.0489365069463,0.9999953139746701,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,47,153.82673155163215,0.9999937060638302,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,48,163.4779882752993,0.9999967291873396,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,49,237.24722422263434,0.9999956347329465,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,51,189.6086786120042,0.9999935898117256,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,52,146.41897843795368,0.9999937100664812,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,53,151.61193879066215,0.9999952607412932,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,54,178.20070613305697,0.9999955198115325,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,56,172.7449786313242,0.9999937005931886,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,57,173.53824574077066,0.9999930521557685,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,58,210.6223160804033,0.9999946974676913,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,60,181.53213051149243,0.9999953829695192,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,61,196.37850073539792,0.9999940791617257,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,62,204.70795612056912,0.9999950563565575,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,63,172.99697799733585,0.9999957858611368,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,64,193.51009797837207,0.9999961243841761,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,65,198.1084908704316,0.9999945984887179,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,66,194.1201529177795,0.9999952163276903,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,67,188.17663815559072,0.9999957712946707,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,69,154.92713118902196,0.9999916918242132,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,70,160.56683558894437,0.9999948838485845,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,71,254.33702715946737,0.9999937861464843,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,72,194.85144949350783,0.9999918944148274,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,74,170.19993800224736,0.9999930860094502,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,76,173.5532628931945,0.9999937944328198,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,77,188.5869500079564,0.9999938841140695,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,78,210.7055822172497,0.999990914487635,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,79,244.05974763607566,0.9999944881609335,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,80,205.06132932041143,0.9999945256785526,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,81,174.74609845352742,0.9999937720826833,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,83,175.31794912533508,0.9999906113672491,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,84,189.20146260464287,0.9999958343743228,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,85,189.89430289796744,0.9999968741473243,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,86,200.0441355858614,0.9999938219874249,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,87,245.751184130071,0.999996690608259,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,88,157.43201673167005,0.9999947025625657,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,89,178.8073967482006,0.9999930450267079,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,91,186.27728945427498,0.9999968540729736,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,92,197.07899747423912,0.9999945714491805,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,93,148.76641456575817,0.9999926071675113,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,94,168.40966880017913,0.99999250441733,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,95,197.3094271914636,0.9999933586765671,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,96,189.6876871979959,0.9999961745710406,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,97,198.51312891118437,0.9999962793399747,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,98,165.7782767654664,0.9999895720947163,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,99,183.96704103103042,0.9999961797971568,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,100,255.18999801086912,0.9999928817740956,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,101,160.30165414432255,0.9999934561923283,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,102,158.1171186529409,0.9999923684669578,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,103,249.46346184568483,0.9999957308384986,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,104,209.1686108532901,0.9999947347523113,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,105,162.33400918423385,0.9999939215448528,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,106,179.0145210911247,0.9999918111161281,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,107,193.75484428151796,0.9999963562359044,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,108,155.1775592285531,0.9999901291659417,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,109,164.48805254818424,0.9999943708050116,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,110,174.97833656888395,0.9999944634700637,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,111,155.87043409977647,0.9999939380700782,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,112,167.03279151597476,0.999995741063553,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,113,164.36673441298032,0.9999924930208266,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,114,173.0453659507736,0.9999933488322181,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,115,208.31751072900238,0.9999955281579413,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,117,183.7321221434727,0.999992851016814,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,119,172.50588833764377,0.9999914225743542,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,120,184.4474850555381,0.9999943900259362,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,121,179.22266390806,0.9999969545128345,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,122,163.45157141344848,0.9999949220463256,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,123,158.05375960886542,0.9999922604854846,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,124,204.7753188553441,0.999994618670938,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,125,172.10455002697014,0.9999943287735926,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,126,173.75139023859828,0.9999915394163026,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,x,127,192.97471169466178,0.999997058453092,M_x (point stabilizer) idx=11 triv,r
aff11_wu100k_m128_seed2,11,11,y,0,185.81588546876264,0.9999962432568104,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,1,193.49247979714283,0.9999957069360285,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,2,198.72932057182567,0.9999964756514157,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,3,155.33912848649376,0.9999955123696348,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,4,170.91805372649614,0.9999964772340886,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,5,187.22378394388207,0.9999941278173884,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,6,165.0945329058703,0.9999957242924091,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,7,241.1225586158864,0.999995147257354,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,8,245.32484900934674,0.9999955136059813,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,10,166.81180620128998,0.9999956605302428,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,11,159.77158622130636,0.9999971315088702,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,12,155.96987547393363,0.9999965865697161,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,13,144.7396530699099,0.9999945021295511,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,14,172.12375540891222,0.9999971864957041,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,15,155.526365299552,0.9999952680436461,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,16,172.51007089504637,0.9999962959469517,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,17,158.78077886889957,0.9999932077499475,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,18,193.0446399985625,0.9999946268564975,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,19,191.0138513827018,0.999997569641095,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,20,255.43607113408885,0.9999955848625078,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,21,180.0030582488492,0.9999931132144941,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,22,202.13915668163105,0.9999950169408791,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,23,185.3581623411375,0.9999932949193303,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,24,190.44661701654155,0.9999952397184538,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,26,207.94371816081372,0.9999961511964339,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,27,235.87153424491618,0.999995000735906,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,28,261.90497121006797,0.9999963222429109,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,29,230.9966233892815,0.9999977838239699,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,30,163.77021935231096,0.9999936370994935,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,31,199.0662258325047,0.9999947628657795,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,32,180.7104953573982,0.9999953602983304,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,33,189.09932922263536,0.999995570591155,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,34,169.8711387343368,0.9999967288674654,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,35,196.5428857049232,0.9999968142221107,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,36,168.88673733294291,0.9999952934897132,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,37,188.1960246918175,0.9999957608498841,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,38,163.5527218877358,0.9999955662365544,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,39,167.67418008242046,0.9999958461740223,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,40,189.8774302206922,0.999995997611683,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,41,179.41922128995154,0.9999972825281904,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,42,198.11251621879586,0.9999957748213357,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,43,156.4339093095028,0.9999932778913018,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,44,196.57870153713586,0.9999950166504451,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,45,210.89023655343928,0.9999950130062938,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,46,169.51905003897636,0.9999948556873555,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,47,152.99831947246386,0.9999971802295498,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,48,163.01327730719072,0.9999961449693808,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,49,236.49006484674263,0.9999943704661013,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,51,188.97476554935318,0.9999979361638869,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,52,146.27267285847648,0.9999960978379357,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,53,151.40695165277793,0.9999928978029837,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,54,178.28700273836466,0.9999975551773449,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,56,172.02162985820908,0.9999967593387441,M_x (point stabilizer) idx=11 triv,l
aff11_wu100k_m128_seed2,11,11,y,57,173.5752227402796,0.9999955113096881,M_x (point stabilizer) idx=11 triv,l
