run,n,block,side,neuron,energy,e_block,r1,rank,stab_u,ord_u,stab_v,ord_v
aff16_wu_m128_seed4,16,16,x,116,98.35977053231166,0.9837690664177636,0.9999971030049235,1,I,2,I,8
aff16_wu_m128_seed4,16,16,x,118,67.94358034784439,0.9976472668599912,0.9999952448754351,1,I,2,I,8
aff16_wu_m128_seed4,16,16,x,121,171.0886008199139,0.970094020448585,0.9999974786802437,1,I,2,I,8
aff16_wu_m128_seed4,16,16,x,122,132.94116966246946,0.9536134598530711,0.9999969141627895,1,I,2,I,8
aff16_wu_m128_seed4,16,16,x,123,73.33818069964737,0.9966491972410808,0.9999968051681553,1,I,2,I,8
aff16_wu_m128_seed4,16,16,x,125,71.62812631837917,0.983866443535167,0.9999966617586692,1,I,2,I,8
aff16_wu_m128_seed4,16,16,x,126,106.09132494377343,0.9554378223400896,0.9999969635966752,1,I,2,I,8
aff16_wu_m128_seed4,16,16,x,127,33.69684279542332,0.9578386529489056,0.9999969778729512,1,I,2,I,8
aff16_wu_m128_seed4,16,16,y,0,112.4633185081465,0.9859328077738936,0.9999946067665993,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,1,150.6724558457173,0.9764311797438491,0.9999903644793658,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,2,170.0314823314156,0.972239172114663,0.9999784751364945,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,3,66.37186430669973,0.9880323095376808,0.9999687504860637,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,4,105.4573102819659,0.9578485209933749,0.9999901768127962,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,5,117.63256391043674,0.9820558666004863,0.9999944777528639,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,6,44.20370672477716,0.9893460194755687,0.999994908066591,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,7,104.52603371502444,0.9285164094871036,0.999990669038545,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,8,83.26978673599888,0.9444493847229389,0.9999892699755342,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,9,118.1780173335044,0.9637341712865486,0.9999785550571412,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,10,88.50813421058123,0.946898978458323,0.9999721656114897,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,11,90.27222572936566,0.976142161292513,0.9999909105757868,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,12,71.0104470653613,0.995590465117488,0.9999755407297637,1,I,4,I,2
aff16_wu_m128_seed4,16,16,y,14,104.49355393278387,0.9983023258443432,0.9999683575245005,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,16,72.1996427956383,0.9612285044134651,0.9999947882865969,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,21,42.352025853442946,0.9618747068127241,0.9999901643019881,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,23,53.82679774413767,0.988671336618665,0.9999647634971299,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,26,50.80479722872569,0.9903407780901389,0.9999872009989772,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,27,117.50273498681533,0.9913625884881844,0.9999877166457053,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,30,146.12678908426622,0.9874235775253309,0.9999947640738048,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,31,43.72774871044194,0.9846452472210808,0.9999836412864346,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,32,61.70117232011756,0.9767444180895084,0.9999748204269957,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,34,58.88151589645999,0.9843951450484447,0.9999682293928805,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,36,108.14463804480937,0.9979485457126445,0.9999750893244053,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,37,161.95685631296993,0.973901716143696,0.999990278000733,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,38,138.7886272881995,0.9572569308430591,0.9999783329711055,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,39,101.71965092019748,0.9662697578515507,0.9999782095630702,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,41,42.62747469655971,0.9962767467271523,0.9999911782848293,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,43,53.89160371420457,0.9990039486642273,0.9999684896411081,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,44,105.6035746343609,0.9931474436566765,0.9999874236891568,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,46,151.7667473364192,0.9554868698198183,0.9999720358457591,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,48,73.63302419100359,0.9858010277074906,0.9999906663388184,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,49,103.00615595548419,0.9751717078233615,0.9999777160155362,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,51,80.69202452833916,0.9973468885124585,0.9999873217531118,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,52,150.1905789659917,0.9725061766029393,0.9999783037186637,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,53,39.69781160388517,0.9536607463169704,0.9999903221920616,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,54,65.17665692965082,0.9968112286410388,0.9999831501584313,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,56,189.2914500071852,0.9507741335008588,0.999989546255974,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,57,44.998369969585276,0.9965595650066449,0.9999469078482777,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,58,31.881774815336946,0.9815947326684102,0.9999778892687344,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,60,35.49808043523978,0.9847046852855971,0.9999653071670297,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,61,124.74014493241704,0.9904487442237933,0.9999876956168853,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,62,74.01860935736227,0.9205315950198975,0.9999727633788046,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,63,36.038062442116335,0.982211069271536,0.999986442627771,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,64,100.75691764288749,0.9972645564782237,0.999990914443937,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,65,97.19055960883769,0.9986304146188865,0.9999754295017136,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,71,52.13147902829002,0.9802918927889953,0.9999945697007082,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,72,135.54059593508993,0.9791561668232164,0.999994532600451,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,73,36.20678729998485,0.9854830363340659,0.9999651522911572,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,74,194.782218633697,0.9641381710930648,0.9999899928967413,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,77,114.61990613778892,0.9994499962937465,0.9999948302664803,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,79,50.5059605444628,0.9991726615327101,0.9999946905668847,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,82,146.77594101725467,0.9476119964950199,0.9999721556476262,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,85,55.44034375705759,0.953760985004294,0.9999927284839011,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,86,27.49990674834301,0.9915804246333431,0.9999654190311921,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,87,134.12008158233763,0.9578799563517423,0.9999781408657449,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,88,92.50114955898187,0.980985374384538,0.9999944036945264,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,89,175.31998227058685,0.9490232828612462,0.9999903453860558,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,90,147.68888407211716,0.9580849156321793,0.9999902444923762,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,91,89.773137332464,0.997634876192548,0.9999746975581792,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,93,81.53297055557321,0.9983679753579916,0.9999759967003959,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,96,67.98800543717293,0.9880134466754356,0.9999651252307894,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,97,74.93350918410553,0.9887045667215764,0.9999686943089431,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,98,108.66396059143105,0.9989677209312229,0.999969120243577,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,99,177.1580814094088,0.9695694836043911,0.9999728122753687,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,101,164.67169116844164,0.9698939515866033,0.9999714283492951,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,102,83.5072304644803,0.9893034069142306,0.9999947252740329,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,103,75.5328854770386,0.9685383693470019,0.999990009088056,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,104,130.720019464643,0.946318908258167,0.9999724922316894,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,106,77.9618983913721,0.9762747229016107,0.9999869118680889,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,109,104.00150185259376,0.9830772751534522,0.9999906754138699,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,110,98.08127877130987,0.985444095285875,0.9999906424503578,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,111,133.3319157921741,0.9429683178066154,0.9999783962266583,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,112,63.983842267807375,0.9973236786758888,0.99999110748374,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,113,65.02519640766609,0.9841271011268378,0.9999875356072724,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,114,112.07198492108137,0.9884650245964975,0.999990892101205,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,115,138.83841224614022,0.9336332817889639,0.9999906023406943,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,116,97.96637138036455,0.984475474242157,0.9999684336830615,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,118,67.36052577521482,0.9977172171623333,0.9999686229438679,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,121,171.83031143783543,0.9710377696897734,0.9999902233806086,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,122,132.3334451576774,0.9525660413677661,0.9999903933931622,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,123,72.96500685000233,0.9965638204476994,0.9999759635645028,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,125,71.1989540757892,0.9841119491019215,0.9999683933412344,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,126,105.25309749769356,0.9565239109310941,0.9999901885187661,1,I,8,I,2
aff16_wu_m128_seed4,16,16,y,127,33.28799077317959,0.9601579282820623,0.9999897461383733,1,I,8,I,2
aff16_wu_m128_seed5,16,16,x,0,89.73386722074883,0.9999720892696448,0.9999953278585141,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,2,116.49171703875909,0.9999710960483275,0.9999945356461705,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,4,72.99121135754642,0.9999611062860799,0.9999957014601251,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,6,159.8078873634726,0.9999853948482961,0.9999955787552637,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,8,76.52582130941134,0.99997528579272,0.9999948097613767,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,9,114.3744439555525,0.9999696607859948,0.9999956116996164,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,10,39.34931011915787,0.9999653708654301,0.9999938796801261,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,12,83.75333291132092,0.9999723089397653,0.9999956731943684,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,15,147.05923418075247,0.9997965181928137,0.99999562206003,1,I,2,I,2
aff16_wu_m128_seed5,16,16,x,16,117.66914054704073,0.9999917124411745,0.9999947315015824,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,19,144.01607735495028,0.9999587831608873,0.9999956653878022,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,20,128.73996722750204,0.9999806046097554,0.9999937320442951,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,21,120.54295620931896,0.9999909238816941,0.9999956076226436,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,22,74.24453048453111,0.9999757564018471,0.999993889722879,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,23,78.14379515515876,0.999987242319112,0.9999930024606118,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,24,50.315739133230096,0.9999681716745745,0.9999938360392732,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,25,122.89898844180395,0.9999840554893313,0.9999956174606963,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,26,107.29823367560398,0.9999764186131523,0.9999956352191844,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,27,147.68879911482549,0.999980460968489,0.9999956720869465,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,29,74.36671761289857,0.9999647290790834,0.9999930245200676,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,30,68.4094455298656,0.999970430482701,0.9999945300859768,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,31,124.9845584668651,0.9999866537326803,0.999995256373945,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,32,109.95067266508302,0.9999629124345903,0.9999945490830231,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,33,108.83366076662557,0.9999761845250931,0.9999956079184961,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,34,98.5379786156277,0.9999888203200243,0.9999939422597887,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,35,68.72792511372822,0.99995283489841,0.9999940164058608,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,36,127.46212111335826,0.9999809728968702,0.9999951955358963,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,37,96.27429255110161,0.9999878194723493,0.9999935042278044,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,38,77.339591077706,0.999983996006335,0.9999948974055994,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,41,52.628513566994116,0.9999870934408664,0.9999937557952501,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,42,100.91760801731915,0.9999812075806787,0.999995617099131,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,43,146.02877770134916,0.9999745186410357,0.9999930476953298,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,44,130.98054883224836,0.9999854523938239,0.9999956522385973,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,45,40.25181727725384,0.9999721209570671,0.9999956664972878,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,47,75.75161930134402,0.9999754695102484,0.9999951463945196,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,48,110.30981401698045,0.9999804632960554,0.9999935613251627,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,49,119.91947836722122,0.999975202312328,0.9999945144752613,1,I,2,I,2
aff16_wu_m128_seed5,16,16,x,50,104.15981176131571,0.999987744186414,0.9999944718938122,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,51,107.94216608986122,0.9999704258074256,0.99999302712655,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,53,142.31238179186965,0.999983467670335,0.9999952420016612,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,54,97.70737411748286,0.9999833811894911,0.999995300248395,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,55,55.15395419465629,0.9999681646565465,0.9999948516345462,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,56,76.17019458317161,0.9999783501963101,0.9999947602862473,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,57,100.16382938903196,0.999981557960767,0.9999948479449744,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,59,58.07656400667704,0.9999633397024,0.9999944698014013,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,61,95.790520158266,0.9999799806992845,0.9999944768540103,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,62,78.11725657250565,0.9999632310936014,0.9999956052548097,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,63,89.01051012993801,0.9999611996819454,0.9999956030946415,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,64,94.6383813701384,0.9999623213070595,0.9999948546995939,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,66,142.52558977107597,0.9999879751931605,0.9999955695946049,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,67,162.1013515867918,0.9999816086101422,0.9999956323104968,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,68,121.67773932864276,0.9999835081075865,0.99999478312859,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,70,88.89041953410806,0.9999855583993352,0.9999939934219323,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,73,145.87852937310834,0.99997776903257,0.9999953562376149,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,74,81.84033155173042,0.9999640368205724,0.9999871358776397,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,76,119.71022562716757,0.9999700580335152,0.9999956604158392,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,77,141.6512910993813,0.9999883029448406,0.9999955976607273,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,78,113.68880193426571,0.9999875369227893,0.9999953315120517,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,79,31.108629209086526,0.9999434797316715,0.9999952536999814,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,82,53.7237889890511,0.9999808255248044,0.9999948233789575,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,83,88.52276002161285,0.9999832402843035,0.9999948205670327,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,84,161.9871527945222,0.9999913405427208,0.9999953277847959,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,85,105.02939938749263,0.9999697017842365,0.9999930858950278,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,89,76.94638573201817,0.9999662289366067,0.9999930069739214,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,90,106.7438006655724,0.9999467075454214,0.999993618660155,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,91,112.63455543833679,0.9999917931334047,0.9999938925292944,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,93,157.40439668297412,0.999986634286897,0.999995193927134,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,96,92.52768292209639,0.9999773151330739,0.99999484004965,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,97,89.927063634243,0.9999762712323313,0.9999930022773156,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,98,98.11270504913597,0.9999860933595711,0.9999952149333406,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,99,106.87372930185546,0.9999824019269735,0.9999956248310279,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,100,62.43932424469467,0.9999569366641917,0.9999916686283062,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,101,98.64620199374558,0.9999775335378581,0.9999945450843705,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,103,141.0334664816636,0.9999835418980197,0.9999937779418623,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,104,152.98871258442006,0.9999844202419137,0.9999956445703857,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,105,171.68863968672918,0.9999886467732914,0.99999534459765,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,107,103.24535831591615,0.9999750567931858,0.9999956145859075,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,109,118.21145606271587,0.9999477522536969,0.9999955970322716,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,110,62.46440037965997,0.9999860757123008,0.9999947976230741,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,111,89.08265974798582,0.9999842966174636,0.9999929896730817,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,112,103.07857623117282,0.9999909651171988,0.9999956789879795,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,113,80.82810170574663,0.9999710944899065,0.9999939489284742,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,114,54.22079650097024,0.9999800626791058,0.999993760167711,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,115,87.26553273223617,0.99997551580193,0.9999956247851586,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,116,134.0318451911404,0.9999858041229114,0.9999948215941645,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,117,136.05503369672886,0.9999751857979045,0.9999955916019024,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,121,112.3041918500491,0.9999695652369835,0.9999936710689824,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,124,65.7978929680613,0.9999621594312409,0.9999939645291986,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,126,89.80348756971105,0.9999855611244883,0.9999952694438403,1,I,2,I,4
aff16_wu_m128_seed5,16,16,x,127,105.22450166145411,0.9999722894691374,0.999993953853235,1,I,2,I,4
aff16_wu_m128_seed5,16,16,y,0,88.85699886360996,0.9999814419243893,0.9999939208600801,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,2,115.86009750515544,0.9999528092131555,0.9999934219185048,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,4,71.73964683496187,0.9999625842020781,0.9999926843045557,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,6,158.05375411835496,0.999985993129253,0.9999934608759411,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,8,76.37902582338123,0.9999722611663319,0.9999939170050769,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,9,113.30313096917313,0.9999723473003673,0.999989907490034,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,10,39.132620904978936,0.9999570154280892,0.9999936644868663,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,12,82.93902152153241,0.9999475430420427,0.9999892787597783,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,15,142.64815018980192,0.9999184258292557,0.9999892193127238,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,16,116.77107561087486,0.9999680405946916,0.9999892491483641,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,19,142.35785365597187,0.9999554537571944,0.9999873481682622,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,20,127.0146838104081,0.9999811797009474,0.9999932896220183,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,21,119.2810444631638,0.9999820368526926,0.9999921431650307,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,22,73.22348170772975,0.9999605222941879,0.9999926492460836,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,23,77.57633717854127,0.9999770145012553,0.9999931367383207,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,24,49.93880241131565,0.9999834387509238,0.9999920994217483,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,25,122.19740217046606,0.9999852296343336,0.9999930498850055,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,26,106.07603991207695,0.9999788120717348,0.9999939997542784,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,27,146.2735618752351,0.999979332091388,0.9999915535425857,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,29,73.81390983293974,0.9999221226940546,0.999986971407761,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,30,67.4968399998661,0.9999650596141222,0.9999904444639744,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,31,123.0430759367066,0.9999626809391562,0.9999901837743786,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,32,109.48954988403591,0.999970121606507,0.9999925441390319,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,33,107.50795980860511,0.9999703801793068,0.9999940880650047,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,34,97.69000212783159,0.9999653177741122,0.9999902410037969,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,35,68.56171076630778,0.9999732368035605,0.9999915805530595,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,36,126.55381520957859,0.9999793699795214,0.9999915488372265,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,37,95.82023198915118,0.9999822456580096,0.9999934557719288,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,38,76.80125099790123,0.9999677442865726,0.9999924880247013,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,41,52.04016003866802,0.9999703669135784,0.9999910018593245,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,42,99.6082290147672,0.9999754097377173,0.9999933896651245,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,43,144.52969929713703,0.9999781974567885,0.9999900989124596,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,44,130.0054833135125,0.9999752654639509,0.9999929709452545,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,45,39.68323462051228,0.9999562429486791,0.9999929616986543,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,47,74.88404384627472,0.999981496660822,0.9999932228227933,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,48,109.09742717510562,0.9999838813241887,0.9999933239750776,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,49,119.82620581159875,0.9999610460803346,0.9999823364628568,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,50,103.09874526315112,0.9999792885494598,0.9999932914848632,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,51,106.78180448745236,0.999968448312348,0.9999934622122357,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,53,140.3329924350076,0.999973999739683,0.999993621230584,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,54,96.63990994569582,0.9999658967969123,0.9999916329946791,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,55,54.94408471447312,0.9999654269880108,0.9999926186985026,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,56,75.38843447803109,0.9999661174250402,0.9999928427324979,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,57,99.23989862673811,0.9999872205893353,0.9999937756093885,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,59,57.7835883904154,0.9999539579383323,0.9999913467891907,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,61,94.9484849006978,0.9999717953700685,0.9999956727762594,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,62,77.25132272116274,0.9999667408404354,0.9999924080525832,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,63,87.89894066435885,0.9999731352231805,0.9999925957696455,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,64,93.88628090050598,0.9999745873052451,0.9999906888415344,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,66,141.30493626527928,0.999982151578048,0.9999920311290085,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,67,161.5891561370693,0.9999770400742645,0.9999829969236541,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,68,121.03807756326647,0.999977558600157,0.999995681414543,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,70,87.93989643869791,0.9999795669987053,0.9999927778204191,1,I,4,I,2
aff16_wu_m128_seed5,16,16,y,73,143.56153366498273,0.9999724397626071,0.9999829345832093,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,74,82.5140659097408,0.9999534590972436,0.9999938585468341,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,76,119.00854419278825,0.999977323371941,0.9999903780658234,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,77,140.21262606234805,0.9999854074045333,0.9999916083173516,1,I,2,I,2
aff16_wu_m128_seed5,16,16,y,78,112.63920801574402,0.9999722096483544,0.9999937840478094,1,I,2,I,2
